cod_local,periodo,codigo_ine,pct_area_viaria,pnc_jubilacion_per_1000,pnc_invalidez_per_1000,pnc_total_per_1000,densidad_poblacion_hab_km2,tasa_crecimiento_pct,clasificacion,ratio_poblacion_area,autonomia_financiera_pct,residuos_kg_habitante,agua_suministrada_per_1000hab,agua_residual_per_1000hab,carga_dbo5_t_anio,pct_verde_urbano,pct_forestal_osm,pct_parque,area_parque_m2_per_hab,area_verde_m2_per_hab,area_forestal_m2_per_hab,parques_per_1000hab,area_parque_m2_per_1000hab,pct_agua,pct_humedal,pct_ribera
28067001,2017,28067,,0.3818856205695121,2.422553288795891,6.241563170797075,100.37,1.12,Rural,100.37,49.44,402.0,81233.84030418251,246936.5184327988,132.473,,,,5.653827078856009,6.496941643246817,1505.9018019507355,1.6531658125309967,5653.827078856009,,,
28067001,2018,28067,,3.929414651298654,2.413166518675133,6.342581169973788,101.53,1.1572,Rural,101.53,54.52,384.6,80375.22470991992,243031.86795227975,134.006,,,,5.589148553685242,6.422618074848831,1488.6746200359537,1.6342539630658603,5589.148553685242,,,
28067001,2019,28067,,4.057691920964001,2.344450890942364,6.402142811906365,103.11,1.5525,Rural,103.11,52.37,395.0,79878.6610878661,232411.0074026392,136.087,,,,5.503701319600901,6.324428709365948,1465.9156742838752,1.6092693916961698,5503.701319600901,,,
28067001,2020,28067,,3.989446433333412,2.239565019363152,6.229011452696564,106.86,3.6369,Rural,106.86,54.12,376.4,77781.98757763975,217591.9254658385,141.036,,,,5.3105590062111805,6.10248447204969,1414.472049689441,1.5527950310559004,5310.5590062111805,,,
28067001,2021,28067,,0.4094056049760259,2.170856927108768,6.265061097565473,109.41,2.3913,Rural,109.41,47.17,391.6,76228.23779193206,230213.6032757052,144.409,,,,5.186533212010919,5.959963603275705,1381.4376706096452,1.516530178950561,5186.533212010919,,,
28067001,2022,28067,,3.983801695204505,2.028787900335628,6.012589595540133,110.71,1.1829,Rural,110.71,41.34,406.5,75596.82254196644,245018.7350119904,146.117,,,,5.125899280575539,5.890287769784172,1365.2877697841727,1.498800959232614,5125.899280575539,,,
28067001,2023,28067,1.29,4.050925419764737,1.9443392439030576,5.995264663667795,113.06,2.1283,Rural,113.06,42.47,378.6,74021.42647490461,239912.67977692984,149.227,0.065,15.104,0.057,5.019078368065747,5.767537422952745,1336.835926034635,1.46756677428823,5019.078368065747,5.188,0.0,5.188
28074007,2016,28074,,3.672338748933817,2.3854970684998102,6.057835817433628,4329.38,,Urbano,4329.38,62.87,380.5,2622.979810122187,8015.718078996436,4099.089,,,,37.19553568089415,39.23856539137589,87.79471398118318,0.7212578737317882,37195.53568089414,,,
28074007,2017,28074,,0.3818856205695121,2.422553288795891,6.241563170797075,4342.03,0.2922,Urbano,4342.03,58.9,402.0,2617.6406349882805,7957.164926486256,4111.068,,,,37.08715107607075,39.12422757298104,87.53888770509269,0.7191561900703175,37087.151076070746,,,
28074007,2018,28074,,3.929414651298654,2.413166518675133,6.342581169973788,4358.34,0.3756,Urbano,4358.34,55.26,384.6,2610.141966299589,7892.328512670824,4126.507,,,,36.94838795276635,38.97784264296139,87.21135730396709,0.7164654371765955,36948.38795276635,,,
28074007,2019,28074,,4.057691920964001,2.344450890942364,6.402142811906365,4391.56,0.7621,Urbano,4391.56,60.75,395.0,2614.3652461537654,7606.628006804978,4157.956,,,,36.66893148145222,38.6830365372562,86.55174048382764,0.7110465024412597,36668.93148145222,,,
28074007,2020,28074,,3.989446433333412,2.239565019363152,6.229011452696564,4420.54,0.66,Urbano,4420.54,56.3,376.4,2621.0324727649468,7332.231024414747,4185.397,,,,36.42851910378099,38.42941909017655,85.98428163295206,0.7063846709293928,36428.51910378099,,,
28074007,2021,28074,,0.4094056049760259,2.170856927108768,6.265061097565473,4343.0,-1.7539,Urbano,4343.0,55.82,391.6,2677.0539299751813,8084.854762944578,4111.988,,,,37.07885514640875,39.1154759749044,87.51930635591866,0.7189953238674491,37078.85514640875,,,
28074007,2022,28074,,3.983801695204505,2.028787900335628,6.012589595540133,4317.52,-0.5869,Urbano,4317.52,51.24,406.5,2702.142933676203,8757.982427943854,4087.854,,,,37.29776063430837,39.34640522875817,88.03600128576021,0.7232401157184186,37297.76063430837,,,
28074007,2023,28074,11.3,4.050925419764737,1.9443392439030576,5.995264663667795,4410.15,2.1456,Urbano,4410.15,56.84,378.6,2645.383263839719,8574.017255395589,4175.564,16.976,37.983,16.092,36.51430519497548,38.519917132142766,86.18676736684762,0.7080481472740147,36514.30519497548,0.351,0.029,0.38
28079004,2016,28079,,3.672338748933817,2.3854970684998102,6.057835817433628,5236.81,,Urbano,5236.81,65.91,380.5,155.09228912214374,473.9556366510496,69325.348,,,,13.912756145000175,17.101342235023967,71.38340650144794,0.7202560320652931,13912.756145000176,,,
28079004,2017,28079,,0.3818856205695121,2.422553288795891,6.241563170797075,5265.66,0.5509,Urbano,5265.66,66.42,402.0,154.37839559834003,469.28304001814655,69707.284,,,,13.836526199810807,17.00764157875903,70.99228679027615,0.7163096480940351,13836.526199810807,,,
28079004,2018,28079,,3.929414651298654,2.413166518675133,6.342581169973788,5332.42,1.2678,Urbano,5332.42,67.96,384.6,152.57990639505556,461.3583327076871,70591.015,,,,13.663306377806334,16.794722482994317,70.103532553561,0.7073421494638781,13663.306377806332,,,
28079004,2019,28079,,4.057691920964001,2.344450890942364,6.402142811906365,5403.21,1.3276,Urbano,5403.21,67.61,395.0,151.97392874616594,442.1758376743579,71528.159,,,,13.484293012578204,16.574682054519634,69.18505287303674,0.6980747221631989,13484.293012578204,,,
28079004,2020,28079,,3.989446433333412,2.239565019363152,6.229011452696564,5516.7,2.1005,Urbano,5516.7,63.36,376.4,150.21186123014456,420.2115313683567,73030.587,,,,13.206886314634168,16.23369808050427,67.76173783184845,0.68371352403343,13206.886314634168,,,
28079004,2021,28079,,0.4094056049760259,2.170856927108768,6.265061097565473,5468.2,-0.8793,Urbano,5468.2,62.91,391.6,152.06867049392994,459.2560131759831,72388.435,,,,13.324043506883266,16.3777058686855,68.36284658353826,0.6897786899529499,13324.043506883265,,,
28079004,2022,28079,,3.983801695204505,2.028787900335628,6.012589595540133,5427.46,-0.745,Urbano,5427.46,56.39,406.5,153.7383465283582,498.2851649393346,71849.126,,,,13.42405560625485,16.500639176879172,68.8759874932257,0.6949562634762078,13424.05560625485,,,
28079004,2023,28079,8.389,4.050925419764737,1.9443392439030576,5.995264663667795,5512.25,1.5622,Urbano,5512.25,59.09,378.6,151.37356000162063,490.6205967224234,72971.566,8.949,37.355,7.281,13.217568242830582,16.24682813956036,67.81654454409993,0.684266521810245,13217.568242830584,0.985,0.001,0.986
28079008,2016,28079,,3.672338748933817,2.3854970684998102,6.057835817433628,5236.81,,Urbano,5236.81,65.91,380.5,155.09228912214374,473.9556366510496,69325.348,,,,13.912756145000175,17.101342235023967,71.38340650144794,0.7202560320652931,13912.756145000176,,,
28079008,2017,28079,,0.3818856205695121,2.422553288795891,6.241563170797075,5265.66,0.5509,Urbano,5265.66,66.42,402.0,154.37839559834003,469.28304001814655,69707.284,,,,13.836526199810807,17.00764157875903,70.99228679027615,0.7163096480940351,13836.526199810807,,,
28079008,2018,28079,,3.929414651298654,2.413166518675133,6.342581169973788,5332.42,1.2678,Urbano,5332.42,67.96,384.6,152.57990639505556,461.3583327076871,70591.015,,,,13.663306377806334,16.794722482994317,70.103532553561,0.7073421494638781,13663.306377806332,,,
28079008,2019,28079,,4.057691920964001,2.344450890942364,6.402142811906365,5403.21,1.3276,Urbano,5403.21,67.61,395.0,151.97392874616594,442.1758376743579,71528.159,,,,13.484293012578204,16.574682054519634,69.18505287303674,0.6980747221631989,13484.293012578204,,,
28079008,2020,28079,,3.989446433333412,2.239565019363152,6.229011452696564,5516.7,2.1005,Urbano,5516.7,63.36,376.4,150.21186123014456,420.2115313683567,73030.587,,,,13.206886314634168,16.23369808050427,67.76173783184845,0.68371352403343,13206.886314634168,,,
28079008,2021,28079,,0.4094056049760259,2.170856927108768,6.265061097565473,5468.2,-0.8793,Urbano,5468.2,62.91,391.6,152.06867049392994,459.2560131759831,72388.435,,,,13.324043506883266,16.3777058686855,68.36284658353826,0.6897786899529499,13324.043506883265,,,
28079008,2022,28079,,3.983801695204505,2.028787900335628,6.012589595540133,5427.46,-0.745,Urbano,5427.46,56.39,406.5,153.7383465283582,498.2851649393346,71849.126,,,,13.42405560625485,16.500639176879172,68.8759874932257,0.6949562634762078,13424.05560625485,,,
28079008,2023,28079,8.389,4.050925419764737,1.9443392439030576,5.995264663667795,5512.25,1.5622,Urbano,5512.25,59.09,378.6,151.37356000162063,490.6205967224234,72971.566,8.949,37.355,7.281,13.217568242830582,16.24682813956036,67.81654454409993,0.684266521810245,13217.568242830584,0.985,0.001,0.986
28079011,2016,28079,,3.672338748933817,2.3854970684998102,6.057835817433628,5236.81,,Urbano,5236.81,65.91,380.5,155.09228912214374,473.9556366510496,69325.348,,,,13.912756145000175,17.101342235023967,71.38340650144794,0.7202560320652931,13912.756145000176,,,
28079011,2017,28079,,0.3818856205695121,2.422553288795891,6.241563170797075,5265.66,0.5509,Urbano,5265.66,66.42,402.0,154.37839559834003,469.28304001814655,69707.284,,,,13.836526199810807,17.00764157875903,70.99228679027615,0.7163096480940351,13836.526199810807,,,
28079011,2018,28079,,3.929414651298654,2.413166518675133,6.342581169973788,5332.42,1.2678,Urbano,5332.42,67.96,384.6,152.57990639505556,461.3583327076871,70591.015,,,,13.663306377806334,16.794722482994317,70.103532553561,0.7073421494638781,13663.306377806332,,,
28079011,2019,28079,,4.057691920964001,2.344450890942364,6.402142811906365,5403.21,1.3276,Urbano,5403.21,67.61,395.0,151.97392874616594,442.1758376743579,71528.159,,,,13.484293012578204,16.574682054519634,69.18505287303674,0.6980747221631989,13484.293012578204,,,
28079011,2020,28079,,3.989446433333412,2.239565019363152,6.229011452696564,5516.7,2.1005,Urbano,5516.7,63.36,376.4,150.21186123014456,420.2115313683567,73030.587,,,,13.206886314634168,16.23369808050427,67.76173783184845,0.68371352403343,13206.886314634168,,,
28079011,2021,28079,,0.4094056049760259,2.170856927108768,6.265061097565473,5468.2,-0.8793,Urbano,5468.2,62.91,391.6,152.06867049392994,459.2560131759831,72388.435,,,,13.324043506883266,16.3777058686855,68.36284658353826,0.6897786899529499,13324.043506883265,,,
28079011,2022,28079,,3.983801695204505,2.028787900335628,6.012589595540133,5427.46,-0.745,Urbano,5427.46,56.39,406.5,153.7383465283582,498.2851649393346,71849.126,,,,13.42405560625485,16.500639176879172,68.8759874932257,0.6949562634762078,13424.05560625485,,,
28079011,2023,28079,8.389,4.050925419764737,1.9443392439030576,5.995264663667795,5512.25,1.5622,Urbano,5512.25,59.09,378.6,151.37356000162063,490.6205967224234,72971.566,8.949,37.355,7.281,13.217568242830582,16.24682813956036,67.81654454409993,0.684266521810245,13217.568242830584,0.985,0.001,0.986
28079016,2016,28079,,3.672338748933817,2.3854970684998102,6.057835817433628,5236.81,,Urbano,5236.81,65.91,380.5,155.09228912214374,473.9556366510496,69325.348,,,,13.912756145000175,17.101342235023967,71.38340650144794,0.7202560320652931,13912.756145000176,,,
28079016,2017,28079,,0.3818856205695121,2.422553288795891,6.241563170797075,5265.66,0.5509,Urbano,5265.66,66.42,402.0,154.37839559834003,469.28304001814655,69707.284,,,,13.836526199810807,17.00764157875903,70.99228679027615,0.7163096480940351,13836.526199810807,,,
28079016,2018,28079,,3.929414651298654,2.413166518675133,6.342581169973788,5332.42,1.2678,Urbano,5332.42,67.96,384.6,152.57990639505556,461.3583327076871,70591.015,,,,13.663306377806334,16.794722482994317,70.103532553561,0.7073421494638781,13663.306377806332,,,
28079016,2019,28079,,4.057691920964001,2.344450890942364,6.402142811906365,5403.21,1.3276,Urbano,5403.21,67.61,395.0,151.97392874616594,442.1758376743579,71528.159,,,,13.484293012578204,16.574682054519634,69.18505287303674,0.6980747221631989,13484.293012578204,,,
28079016,2020,28079,,3.989446433333412,2.239565019363152,6.229011452696564,5516.7,2.1005,Urbano,5516.7,63.36,376.4,150.21186123014456,420.2115313683567,73030.587,,,,13.206886314634168,16.23369808050427,67.76173783184845,0.68371352403343,13206.886314634168,,,
28079016,2021,28079,,0.4094056049760259,2.170856927108768,6.265061097565473,5468.2,-0.8793,Urbano,5468.2,62.91,391.6,152.06867049392994,459.2560131759831,72388.435,,,,13.324043506883266,16.3777058686855,68.36284658353826,0.6897786899529499,13324.043506883265,,,
28079016,2022,28079,,3.983801695204505,2.028787900335628,6.012589595540133,5427.46,-0.745,Urbano,5427.46,56.39,406.5,153.7383465283582,498.2851649393346,71849.126,,,,13.42405560625485,16.500639176879172,68.8759874932257,0.6949562634762078,13424.05560625485,,,
28079016,2023,28079,8.389,4.050925419764737,1.9443392439030576,5.995264663667795,5512.25,1.5622,Urbano,5512.25,59.09,378.6,151.37356000162063,490.6205967224234,72971.566,8.949,37.355,7.281,13.217568242830582,16.24682813956036,67.81654454409993,0.684266521810245,13217.568242830584,0.985,0.001,0.986
28079017,2016,28079,,3.672338748933817,2.3854970684998102,6.057835817433628,5236.81,,Urbano,5236.81,65.91,380.5,155.09228912214374,473.9556366510496,69325.348,,,,13.912756145000175,17.101342235023967,71.38340650144794,0.7202560320652931,13912.756145000176,,,
28079017,2017,28079,,0.3818856205695121,2.422553288795891,6.241563170797075,5265.66,0.5509,Urbano,5265.66,66.42,402.0,154.37839559834003,469.28304001814655,69707.284,,,,13.836526199810807,17.00764157875903,70.99228679027615,0.7163096480940351,13836.526199810807,,,
28079017,2018,28079,,3.929414651298654,2.413166518675133,6.342581169973788,5332.42,1.2678,Urbano,5332.42,67.96,384.6,152.57990639505556,461.3583327076871,70591.015,,,,13.663306377806334,16.794722482994317,70.103532553561,0.7073421494638781,13663.306377806332,,,
28079017,2019,28079,,4.057691920964001,2.344450890942364,6.402142811906365,5403.21,1.3276,Urbano,5403.21,67.61,395.0,151.97392874616594,442.1758376743579,71528.159,,,,13.484293012578204,16.574682054519634,69.18505287303674,0.6980747221631989,13484.293012578204,,,
28079017,2020,28079,,3.989446433333412,2.239565019363152,6.229011452696564,5516.7,2.1005,Urbano,5516.7,63.36,376.4,150.21186123014456,420.2115313683567,73030.587,,,,13.206886314634168,16.23369808050427,67.76173783184845,0.68371352403343,13206.886314634168,,,
28079017,2021,28079,,0.4094056049760259,2.170856927108768,6.265061097565473,5468.2,-0.8793,Urbano,5468.2,62.91,391.6,152.06867049392994,459.2560131759831,72388.435,,,,13.324043506883266,16.3777058686855,68.36284658353826,0.6897786899529499,13324.043506883265,,,
28079017,2022,28079,,3.983801695204505,2.028787900335628,6.012589595540133,5427.46,-0.745,Urbano,5427.46,56.39,406.5,153.7383465283582,498.2851649393346,71849.126,,,,13.42405560625485,16.500639176879172,68.8759874932257,0.6949562634762078,13424.05560625485,,,
28079017,2023,28079,8.389,4.050925419764737,1.9443392439030576,5.995264663667795,5512.25,1.5622,Urbano,5512.25,59.09,378.6,151.37356000162063,490.6205967224234,72971.566,8.949,37.355,7.281,13.217568242830582,16.24682813956036,67.81654454409993,0.684266521810245,13217.568242830584,0.985,0.001,0.986
28079018,2016,28079,,3.672338748933817,2.3854970684998102,6.057835817433628,5236.81,,Urbano,5236.81,65.91,380.5,155.09228912214374,473.9556366510496,69325.348,,,,13.912756145000175,17.101342235023967,71.38340650144794,0.7202560320652931,13912.756145000176,,,
28079018,2017,28079,,0.3818856205695121,2.422553288795891,6.241563170797075,5265.66,0.5509,Urbano,5265.66,66.42,402.0,154.37839559834003,469.28304001814655,69707.284,,,,13.836526199810807,17.00764157875903,70.99228679027615,0.7163096480940351,13836.526199810807,,,
28079018,2018,28079,,3.929414651298654,2.413166518675133,6.342581169973788,5332.42,1.2678,Urbano,5332.42,67.96,384.6,152.57990639505556,461.3583327076871,70591.015,,,,13.663306377806334,16.794722482994317,70.103532553561,0.7073421494638781,13663.306377806332,,,
28079018,2019,28079,,4.057691920964001,2.344450890942364,6.402142811906365,5403.21,1.3276,Urbano,5403.21,67.61,395.0,151.97392874616594,442.1758376743579,71528.159,,,,13.484293012578204,16.574682054519634,69.18505287303674,0.6980747221631989,13484.293012578204,,,
28079018,2020,28079,,3.989446433333412,2.239565019363152,6.229011452696564,5516.7,2.1005,Urbano,5516.7,63.36,376.4,150.21186123014456,420.2115313683567,73030.587,,,,13.206886314634168,16.23369808050427,67.76173783184845,0.68371352403343,13206.886314634168,,,
28079018,2021,28079,,0.4094056049760259,2.170856927108768,6.265061097565473,5468.2,-0.8793,Urbano,5468.2,62.91,391.6,152.06867049392994,459.2560131759831,72388.435,,,,13.324043506883266,16.3777058686855,68.36284658353826,0.6897786899529499,13324.043506883265,,,
28079018,2022,28079,,3.983801695204505,2.028787900335628,6.012589595540133,5427.46,-0.745,Urbano,5427.46,56.39,406.5,153.7383465283582,498.2851649393346,71849.126,,,,13.42405560625485,16.500639176879172,68.8759874932257,0.6949562634762078,13424.05560625485,,,
28079018,2023,28079,8.389,4.050925419764737,1.9443392439030576,5.995264663667795,5512.25,1.5622,Urbano,5512.25,59.09,378.6,151.37356000162063,490.6205967224234,72971.566,8.949,37.355,7.281,13.217568242830582,16.24682813956036,67.81654454409993,0.684266521810245,13217.568242830584,0.985,0.001,0.986
28079024,2016,28079,,3.672338748933817,2.3854970684998102,6.057835817433628,5236.81,,Urbano,5236.81,65.91,380.5,155.09228912214374,473.9556366510496,69325.348,,,,13.912756145000175,17.101342235023967,71.38340650144794,0.7202560320652931,13912.756145000176,,,
28079024,2017,28079,,0.3818856205695121,2.422553288795891,6.241563170797075,5265.66,0.5509,Urbano,5265.66,66.42,402.0,154.37839559834003,469.28304001814655,69707.284,,,,13.836526199810807,17.00764157875903,70.99228679027615,0.7163096480940351,13836.526199810807,,,
28079024,2018,28079,,3.929414651298654,2.413166518675133,6.342581169973788,5332.42,1.2678,Urbano,5332.42,67.96,384.6,152.57990639505556,461.3583327076871,70591.015,,,,13.663306377806334,16.794722482994317,70.103532553561,0.7073421494638781,13663.306377806332,,,
28079024,2019,28079,,4.057691920964001,2.344450890942364,6.402142811906365,5403.21,1.3276,Urbano,5403.21,67.61,395.0,151.97392874616594,442.1758376743579,71528.159,,,,13.484293012578204,16.574682054519634,69.18505287303674,0.6980747221631989,13484.293012578204,,,
28079024,2020,28079,,3.989446433333412,2.239565019363152,6.229011452696564,5516.7,2.1005,Urbano,5516.7,63.36,376.4,150.21186123014456,420.2115313683567,73030.587,,,,13.206886314634168,16.23369808050427,67.76173783184845,0.68371352403343,13206.886314634168,,,
28079024,2021,28079,,0.4094056049760259,2.170856927108768,6.265061097565473,5468.2,-0.8793,Urbano,5468.2,62.91,391.6,152.06867049392994,459.2560131759831,72388.435,,,,13.324043506883266,16.3777058686855,68.36284658353826,0.6897786899529499,13324.043506883265,,,
28079024,2022,28079,,3.983801695204505,2.028787900335628,6.012589595540133,5427.46,-0.745,Urbano,5427.46,56.39,406.5,153.7383465283582,498.2851649393346,71849.126,,,,13.42405560625485,16.500639176879172,68.8759874932257,0.6949562634762078,13424.05560625485,,,
28079024,2023,28079,8.389,4.050925419764737,1.9443392439030576,5.995264663667795,5512.25,1.5622,Urbano,5512.25,59.09,378.6,151.37356000162063,490.6205967224234,72971.566,8.949,37.355,7.281,13.217568242830582,16.24682813956036,67.81654454409993,0.684266521810245,13217.568242830584,0.985,0.001,0.986
28079027,2016,28079,,3.672338748933817,2.3854970684998102,6.057835817433628,5236.81,,Urbano,5236.81,65.91,380.5,155.09228912214374,473.9556366510496,69325.348,,,,13.912756145000175,17.101342235023967,71.38340650144794,0.7202560320652931,13912.756145000176,,,
28079027,2017,28079,,0.3818856205695121,2.422553288795891,6.241563170797075,5265.66,0.5509,Urbano,5265.66,66.42,402.0,154.37839559834003,469.28304001814655,69707.284,,,,13.836526199810807,17.00764157875903,70.99228679027615,0.7163096480940351,13836.526199810807,,,
28079027,2018,28079,,3.929414651298654,2.413166518675133,6.342581169973788,5332.42,1.2678,Urbano,5332.42,67.96,384.6,152.57990639505556,461.3583327076871,70591.015,,,,13.663306377806334,16.794722482994317,70.103532553561,0.7073421494638781,13663.306377806332,,,
28079027,2019,28079,,4.057691920964001,2.344450890942364,6.402142811906365,5403.21,1.3276,Urbano,5403.21,67.61,395.0,151.97392874616594,442.1758376743579,71528.159,,,,13.484293012578204,16.574682054519634,69.18505287303674,0.6980747221631989,13484.293012578204,,,
28079027,2020,28079,,3.989446433333412,2.239565019363152,6.229011452696564,5516.7,2.1005,Urbano,5516.7,63.36,376.4,150.21186123014456,420.2115313683567,73030.587,,,,13.206886314634168,16.23369808050427,67.76173783184845,0.68371352403343,13206.886314634168,,,
28079027,2021,28079,,0.4094056049760259,2.170856927108768,6.265061097565473,5468.2,-0.8793,Urbano,5468.2,62.91,391.6,152.06867049392994,459.2560131759831,72388.435,,,,13.324043506883266,16.3777058686855,68.36284658353826,0.6897786899529499,13324.043506883265,,,
28079027,2022,28079,,3.983801695204505,2.028787900335628,6.012589595540133,5427.46,-0.745,Urbano,5427.46,56.39,406.5,153.7383465283582,498.2851649393346,71849.126,,,,13.42405560625485,16.500639176879172,68.8759874932257,0.6949562634762078,13424.05560625485,,,
28079027,2023,28079,8.389,4.050925419764737,1.9443392439030576,5.995264663667795,5512.25,1.5622,Urbano,5512.25,59.09,378.6,151.37356000162063,490.6205967224234,72971.566,8.949,37.355,7.281,13.217568242830582,16.24682813956036,67.81654454409993,0.684266521810245,13217.568242830584,0.985,0.001,0.986
28079035,2016,28079,,3.672338748933817,2.3854970684998102,6.057835817433628,5236.81,,Urbano,5236.81,65.91,380.5,155.09228912214374,473.9556366510496,69325.348,,,,13.912756145000175,17.101342235023967,71.38340650144794,0.7202560320652931,13912.756145000176,,,
28079035,2017,28079,,0.3818856205695121,2.422553288795891,6.241563170797075,5265.66,0.5509,Urbano,5265.66,66.42,402.0,154.37839559834003,469.28304001814655,69707.284,,,,13.836526199810807,17.00764157875903,70.99228679027615,0.7163096480940351,13836.526199810807,,,
28079035,2018,28079,,3.929414651298654,2.413166518675133,6.342581169973788,5332.42,1.2678,Urbano,5332.42,67.96,384.6,152.57990639505556,461.3583327076871,70591.015,,,,13.663306377806334,16.794722482994317,70.103532553561,0.7073421494638781,13663.306377806332,,,
28079035,2019,28079,,4.057691920964001,2.344450890942364,6.402142811906365,5403.21,1.3276,Urbano,5403.21,67.61,395.0,151.97392874616594,442.1758376743579,71528.159,,,,13.484293012578204,16.574682054519634,69.18505287303674,0.6980747221631989,13484.293012578204,,,
28079035,2020,28079,,3.989446433333412,2.239565019363152,6.229011452696564,5516.7,2.1005,Urbano,5516.7,63.36,376.4,150.21186123014456,420.2115313683567,73030.587,,,,13.206886314634168,16.23369808050427,67.76173783184845,0.68371352403343,13206.886314634168,,,
28079035,2021,28079,,0.4094056049760259,2.170856927108768,6.265061097565473,5468.2,-0.8793,Urbano,5468.2,62.91,391.6,152.06867049392994,459.2560131759831,72388.435,,,,13.324043506883266,16.3777058686855,68.36284658353826,0.6897786899529499,13324.043506883265,,,
28079035,2022,28079,,3.983801695204505,2.028787900335628,6.012589595540133,5427.46,-0.745,Urbano,5427.46,56.39,406.5,153.7383465283582,498.2851649393346,71849.126,,,,13.42405560625485,16.500639176879172,68.8759874932257,0.6949562634762078,13424.05560625485,,,
28079035,2023,28079,8.389,4.050925419764737,1.9443392439030576,5.995264663667795,5512.25,1.5622,Urbano,5512.25,59.09,378.6,151.37356000162063,490.6205967224234,72971.566,8.949,37.355,7.281,13.217568242830582,16.24682813956036,67.81654454409993,0.684266521810245,13217.568242830584,0.985,0.001,0.986
28079036,2016,28079,,3.672338748933817,2.3854970684998102,6.057835817433628,5236.81,,Urbano,5236.81,65.91,380.5,155.09228912214374,473.9556366510496,69325.348,,,,13.912756145000175,17.101342235023967,71.38340650144794,0.7202560320652931,13912.756145000176,,,
28079036,2017,28079,,0.3818856205695121,2.422553288795891,6.241563170797075,5265.66,0.5509,Urbano,5265.66,66.42,402.0,154.37839559834003,469.28304001814655,69707.284,,,,13.836526199810807,17.00764157875903,70.99228679027615,0.7163096480940351,13836.526199810807,,,
28079036,2018,28079,,3.929414651298654,2.413166518675133,6.342581169973788,5332.42,1.2678,Urbano,5332.42,67.96,384.6,152.57990639505556,461.3583327076871,70591.015,,,,13.663306377806334,16.794722482994317,70.103532553561,0.7073421494638781,13663.306377806332,,,
28079036,2019,28079,,4.057691920964001,2.344450890942364,6.402142811906365,5403.21,1.3276,Urbano,5403.21,67.61,395.0,151.97392874616594,442.1758376743579,71528.159,,,,13.484293012578204,16.574682054519634,69.18505287303674,0.6980747221631989,13484.293012578204,,,
28079036,2020,28079,,3.989446433333412,2.239565019363152,6.229011452696564,5516.7,2.1005,Urbano,5516.7,63.36,376.4,150.21186123014456,420.2115313683567,73030.587,,,,13.206886314634168,16.23369808050427,67.76173783184845,0.68371352403343,13206.886314634168,,,
28079036,2021,28079,,0.4094056049760259,2.170856927108768,6.265061097565473,5468.2,-0.8793,Urbano,5468.2,62.91,391.6,152.06867049392994,459.2560131759831,72388.435,,,,13.324043506883266,16.3777058686855,68.36284658353826,0.6897786899529499,13324.043506883265,,,
28079036,2022,28079,,3.983801695204505,2.028787900335628,6.012589595540133,5427.46,-0.745,Urbano,5427.46,56.39,406.5,153.7383465283582,498.2851649393346,71849.126,,,,13.42405560625485,16.500639176879172,68.8759874932257,0.6949562634762078,13424.05560625485,,,
28079036,2023,28079,8.389,4.050925419764737,1.9443392439030576,5.995264663667795,5512.25,1.5622,Urbano,5512.25,59.09,378.6,151.37356000162063,490.6205967224234,72971.566,8.949,37.355,7.281,13.217568242830582,16.24682813956036,67.81654454409993,0.684266521810245,13217.568242830584,0.985,0.001,0.986
28079038,2016,28079,,3.672338748933817,2.3854970684998102,6.057835817433628,5236.81,,Urbano,5236.81,65.91,380.5,155.09228912214374,473.9556366510496,69325.348,,,,13.912756145000175,17.101342235023967,71.38340650144794,0.7202560320652931,13912.756145000176,,,
28079038,2017,28079,,0.3818856205695121,2.422553288795891,6.241563170797075,5265.66,0.5509,Urbano,5265.66,66.42,402.0,154.37839559834003,469.28304001814655,69707.284,,,,13.836526199810807,17.00764157875903,70.99228679027615,0.7163096480940351,13836.526199810807,,,
28079038,2018,28079,,3.929414651298654,2.413166518675133,6.342581169973788,5332.42,1.2678,Urbano,5332.42,67.96,384.6,152.57990639505556,461.3583327076871,70591.015,,,,13.663306377806334,16.794722482994317,70.103532553561,0.7073421494638781,13663.306377806332,,,
28079038,2019,28079,,4.057691920964001,2.344450890942364,6.402142811906365,5403.21,1.3276,Urbano,5403.21,67.61,395.0,151.97392874616594,442.1758376743579,71528.159,,,,13.484293012578204,16.574682054519634,69.18505287303674,0.6980747221631989,13484.293012578204,,,
28079038,2020,28079,,3.989446433333412,2.239565019363152,6.229011452696564,5516.7,2.1005,Urbano,5516.7,63.36,376.4,150.21186123014456,420.2115313683567,73030.587,,,,13.206886314634168,16.23369808050427,67.76173783184845,0.68371352403343,13206.886314634168,,,
28079038,2021,28079,,0.4094056049760259,2.170856927108768,6.265061097565473,5468.2,-0.8793,Urbano,5468.2,62.91,391.6,152.06867049392994,459.2560131759831,72388.435,,,,13.324043506883266,16.3777058686855,68.36284658353826,0.6897786899529499,13324.043506883265,,,
28079038,2022,28079,,3.983801695204505,2.028787900335628,6.012589595540133,5427.46,-0.745,Urbano,5427.46,56.39,406.5,153.7383465283582,498.2851649393346,71849.126,,,,13.42405560625485,16.500639176879172,68.8759874932257,0.6949562634762078,13424.05560625485,,,
